Frame,Center of Mass distance,Symmetry,Grounding,Arm fold,Leg fold,Kinetic Energy,Potential energy,Bone length coherence,Torque,Center velocity,extremity speed,extremity angular velocity(left arm),extremity angular velocity(right arm),extremity angular velocity(Left leg),extremity angular velocity(right leg),Partial joint attention,efficiency,Spatiality
367,0.712245606,0.198795522,0.965963028,0.895531802,0.763045472,0.037537509,0.459512564,0.917525819,0.115597805,0.444106038,0.040659375,0.188470562,0.188201202,0.011291605,0.068315227,0.141251912,0.980115256,0.516134389
368,0.715469826,0.186408066,0.971158802,0.901521594,0.753164624,0.036117224,0.445276118,0.917522261,0.097454103,0.435005269,0.007092673,0.16302133,0.181641354,0.008450997,0.072509689,0.129248507,0.960231089,0.516174695
369,0.718452469,0.173343539,0.978337957,0.904949804,0.74150319,0.034516143,0.431892506,0.917517562,0.207356779,0.411529239,0.008456306,0.149412231,0.174027724,0.010900009,0.071625447,0.121289983,0.944166587,0.516680855
370,0.725848037,0.161046961,0.98255486,0.910155743,0.727187463,0.025824043,0.421613667,0.917512595,0.05901882,0.243533486,0.098273643,0.134127242,0.128338065,0.009758993,0.072349264,0.09842449,0.936087711,0.508182587
371,0.730229361,0.146952918,0.987499836,0.910855408,0.709722606,0.028216134,0.413278587,0.917507601,0.045643676,0.333216264,0.037008996,0.114783849,0.159067387,0.011336541,0.061698068,0.102694213,0.952586648,0.53193865
372,0.735753339,0.138247597,0.992067463,0.911947372,0.69258754,0.028318814,0.403975069,0.917502188,0.094377128,0.297967145,0.062698038,0.117046677,0.166830445,0.003870239,0.071136137,0.106453921,0.970798342,0.541647229
373,0.745356718,0.122183669,0.995222662,0.913615155,0.677597228,0.025953658,0.395249623,0.917495985,0.088567951,0.255510934,0.112971405,0.120209811,0.150303106,0.004778969,0.074358717,0.101442344,0.949076546,0.50373701
374,0.75576916,0.110317695,0.99934227,0.916589178,0.664693371,0.023932111,0.38786446,0.917489491,0.043259818,0.209547199,0.141456294,0.105471298,0.151173874,0.00888303,0.078426841,0.09624194,0.917862071,0.498524133
375,0.76073487,0.094055178,0.998435055,0.917543831,0.656825671,0.02569275,0.382653055,0.917482527,0.04966518,0.256419652,0.095196388,0.115031126,0.13076388,0.006547681,0.079721632,0.092173127,0.91827632,0.51059
376,0.764853721,0.084593767,0.996346161,0.919172874,0.651516672,0.024740132,0.379651685,0.917475374,0.086282483,0.208885433,0.076829084,0.124801096,0.124429652,0.005833569,0.077792863,0.093461531,0.929993316,0.508879336
377,0.772297292,0.070024666,0.99439828,0.922135481,0.647720805,0.022879418,0.378170511,0.91746814,0.048157037,0.190029613,0.128655104,0.133164542,0.111450645,0.004421578,0.081535228,0.091730695,0.962645839,0.522623591
378,0.779248646,0.071368046,0.992614421,0.925244439,0.644381122,0.022921958,0.377782452,0.917460787,0.035472158,0.195557659,0.12990689,0.139644871,0.110663683,0.004401222,0.084400311,0.093865708,0.946606258,0.518536475
379,0.78522658,0.067830994,0.9917999,0.92728092,0.642459255,0.02518397,0.377959299,0.917453236,0.077895104,0.240368866,0.113534623,0.144570822,0.097368245,0.002629167,0.083791902,0.081432742,0.937759244,0.483737033
380,0.793377997,0.074208473,0.989590044,0.928720954,0.639419326,0.023042241,0.377652191,0.917445484,0.033509214,0.199653506,0.122417025,0.132741211,0.105534742,0.002572978,0.091391656,0.082416902,0.943251718,0.517800991
381,0.80064797,0.081588827,0.988887282,0.930048797,0.638973344,0.024477946,0.377270385,0.91743731,0.053952607,0.233152187,0.115798332,0.134414985,0.110212704,0.00443389,0.093825956,0.084613411,0.92218291,0.500340272
382,0.80901475,0.087823248,0.988296606,0.930508231,0.639701911,0.023890108,0.377863014,0.917428666,0.041840917,0.225327266,0.129224054,0.13613475,0.107952259,0.001966651,0.094452662,0.084634918,0.942241014,0.4983351
383,0.81693758,0.097528383,0.987031437,0.931930635,0.641754426,0.023892473,0.378644558,0.917419879,0.044412126,0.218513081,0.123295792,0.136860935,0.105964767,0.002677122,0.095850478,0.084669045,0.951935827,0.519231016
384,0.824474072,0.108652921,0.986138357,0.932328619,0.646051742,0.023393294,0.379882148,0.917411195,0.026708334,0.207104327,0.13391198,0.144709211,0.107674434,0.003560393,0.09602094,0.087101146,0.947185077,0.509656625
385,0.830255981,0.120235026,0.985821818,0.932339507,0.65316802,0.026049872,0.382415366,0.917402582,0.03731986,0.276924796,0.124915572,0.159629712,0.11889358,0.005306994,0.095353832,0.093469281,0.95452295,0.527372786
386,0.836856188,0.133263591,0.984853465,0.932422683,0.662198837,0.026451095,0.385796966,0.9173942,0.03177407,0.278813304,0.116950102,0.160219386,0.115800739,0.002230103,0.10039982,0.094104986,0.949021859,0.53125394
387,0.843541428,0.146457415,0.984105671,0.932484918,0.67389363,0.027162641,0.389732322,0.917386241,0.049619308,0.280864331,0.124723067,0.162534323,0.120473631,0.003288422,0.103141565,0.09653738,0.95477894,0.52357903
388,0.851088625,0.160839405,0.983276687,0.932298522,0.68626949,0.025738527,0.394167987,0.917378918,0.023830476,0.25347589,0.158543281,0.157160595,0.120906939,0.008890664,0.103170542,0.095309519,0.948337408,0.528808805
389,0.857600601,0.176682777,0.982647883,0.931306864,0.699681136,0.02877364,0.398597418,0.917372045,0.056026113,0.330710331,0.12838623,0.178495805,0.107811313,0.002507235,0.104139584,0.097611676,0.952683212,0.539301973
390,0.865202025,0.191905027,0.981801478,0.930977804,0.713665818,0.027157259,0.402791505,0.917365939,0.04555045,0.289954359,0.153318941,0.160929187,0.112247733,0.006578562,0.1087305,0.095476855,0.960047507,0.533726617
391,0.872903801,0.208579298,0.980403842,0.930720317,0.727382178,0.025721907,0.40622948,0.917360603,0.022392672,0.264237321,0.133684351,0.16231648,0.092513288,0.006523368,0.109411797,0.101898104,0.96101377,0.527591058
392,0.880022944,0.223756848,0.980009401,0.930735481,0.741893121,0.028370567,0.40979024,0.91735616,0.057519131,0.314214421,0.130537429,0.161310337,0.106585029,0.003785007,0.107499392,0.093848689,0.973042099,0.506162279
393,0.888216053,0.237505485,0.979377309,0.930844171,0.755998959,0.025730516,0.413104409,0.917352494,0.025149256,0.275299883,0.161913137,0.15974461,0.098218706,0.008279336,0.110345159,0.092077119,0.938358815,0.529832597
394,0.896237686,0.252531584,0.978999303,0.929733928,0.769509903,0.027123193,0.415671253,0.917349932,0.022492287,0.266444071,0.134872458,0.15405237,0.093585025,0.00751273,0.111496534,0.089783482,0.938120994,0.518572146
395,0.903538786,0.269095518,0.979234653,0.932116736,0.781812895,0.029024607,0.418393811,0.917348056,0.075195875,0.332815526,0.102427104,0.173210441,0.080970953,0.005337089,0.106775583,0.104994759,0.935713763,0.508524657
396,0.91388021,0.283181087,0.98054354,0.934625635,0.793685707,0.02502367,0.421363298,0.917346964,0.034934156,0.249118111,0.143784565,0.135757844,0.076167276,0.009214047,0.103870678,0.089860696,0.954337298,0.479397281
397,0.921308382,0.295183653,0.982560448,0.939337235,0.804941673,0.024485856,0.424182129,0.917346369,0.025269611,0.260711071,0.108203285,0.135546596,0.075690552,0.006696103,0.095501909,0.08664319,0.966460185,0.448547324
398,0.92443235,0.303945106,0.984553361,0.941015147,0.815138803,0.024641785,0.426695056,0.917346276,0.045607403,0.283768679,0.069569056,0.144545662,0.074013416,0.002706826,0.078079145,0.083484302,0.964930871,0.444033758
399,0.928036203,0.314606482,0.985548339,0.933359614,0.821839257,0.023358011,0.429029805,0.917347116,0.033519735,0.218025064,0.03631551,0.114920721,0.099173266,0.006208311,0.073168404,0.080285245,0.968896985,0.491315302
400,0.926864258,0.323067205,0.986164982,0.93240181,0.826485246,0.024247602,0.43051357,0.917348227,0.049965849,0.279992175,0.025025663,0.116468075,0.071277284,0.008392621,0.057045588,0.07040451,0.960696125,0.441912738
401,0.923240744,0.329884952,0.985280119,0.925421273,0.827702437,0.023721355,0.431122203,0.917349708,0.05583838,0.272466329,0.068875163,0.090712404,0.08468795,0.00974512,0.043812839,0.065775133,0.954019563,0.462574987
402,0.916702166,0.333854794,0.984548759,0.929391658,0.826364576,0.02160209,0.431130156,0.917351754,0.027419246,0.24388814,0.094588222,0.080827913,0.080370662,0.006554427,0.02388673,0.060449466,0.954971662,0.461707214
403,0.908264438,0.340204774,0.98241319,0.930135524,0.82191241,0.023958284,0.430535734,0.917354642,0.068787586,0.228581365,0.133906138,0.062239534,0.061160408,0.005057365,0.018461611,0.046274978,0.937776862,0.497304191
404,0.897907524,0.345448235,0.980600405,0.924396987,0.814410016,0.022817194,0.428945824,0.917357936,0.038160232,0.263767968,0.172497456,0.0596586,0.082083747,0.009256257,0.015894949,0.05315338,0.936958539,0.525564449
405,0.890164849,0.347320026,0.978397123,0.923530972,0.806133101,0.022779057,0.426402721,0.917361461,0.034321903,0.254525123,0.128968141,0.060668925,0.066898571,0.012369,0.017301575,0.047837811,0.945364974,0.417385915
406,0.885749742,0.351296979,0.975353353,0.925340965,0.79676473,0.025537113,0.422425164,0.917365325,0.050559467,0.2832012,0.106693149,0.054389895,0.08144311,0.013277934,0.039811276,0.050937377,0.943304589,0.428769279
407,0.875188109,0.346712651,0.97524784,0.926014882,0.787455486,0.026404528,0.418325129,0.917369379,0.059383354,0.275780358,0.199692571,0.04467012,0.066464222,0.012299512,0.027833071,0.041675378,0.967418022,0.510142728
408,0.865495168,0.337986057,0.973847904,0.92632185,0.776142789,0.024764805,0.414638491,0.91737348,0.049344407,0.244157385,0.181714615,0.054856647,0.062984424,0.012176063,0.021859796,0.044190402,0.974861264,0.544822924
409,0.858731927,0.330760396,0.974369552,0.924571073,0.764102317,0.024904391,0.41094741,0.917377609,0.036371417,0.239040256,0.132512306,0.055060855,0.069354552,0.0279004,0.008950847,0.046655778,0.979479348,0.540109807
410,0.85231761,0.323772371,0.974744599,0.920960525,0.751264067,0.02536804,0.407545205,0.91738175,0.037459681,0.255901253,0.120077057,0.065241371,0.083675104,0.026703483,0.009479345,0.055843678,0.974151291,0.536833874
411,0.848958602,0.31483359,0.976445626,0.917201459,0.738009536,0.025060081,0.403345205,0.917385418,0.046747695,0.228975431,0.106821496,0.079517443,0.093513931,0.040197949,0.008859141,0.064886765,0.960613871,0.535871852
412,0.849909148,0.30406701,0.979535743,0.91315695,0.723348107,0.025806954,0.400693102,0.917388942,0.028963853,0.21626015,0.100057737,0.074173536,0.081292106,0.06426725,0.006416948,0.054933223,0.935840704,0.514611431
413,0.856452366,0.292350618,0.981936574,0.909433201,0.706281054,0.026283038,0.398879238,0.917392331,0.027899652,0.215473294,0.124290295,0.106462949,0.094833413,0.077010513,0.007794655,0.069576719,0.921355817,0.509760987
414,0.869957656,0.278133673,0.981895815,0.908966249,0.687783037,0.029079347,0.395453465,0.917395748,0.040158956,0.174790846,0.187929189,0.1314293,0.114010144,0.10394566,0.009131939,0.087346276,0.912153205,0.581504659
415,0.878365144,0.266649985,0.98184651,0.903893507,0.669761899,0.031318636,0.391152527,0.917398612,0.024935829,0.301317794,0.166458958,0.131097047,0.136475862,0.108413753,0.002718882,0.093996666,0.927749728,0.563992834
416,0.894881634,0.246583772,0.981011938,0.907694837,0.653991974,0.03272716,0.385660728,0.917401108,0.057922347,0.195745968,0.275341412,0.163480657,0.198014103,0.126204937,0.003152065,0.121924924,0.914977526,0.647801335
417,0.909246339,0.227932453,0.980496864,0.908039865,0.642347939,0.031076727,0.380700852,0.91740312,0.031529861,0.179922109,0.274292386,0.145425026,0.175402126,0.141011814,0.001960582,0.115459741,0.902791958,0.57112407
418,0.922064532,0.211065905,0.979283958,0.906138246,0.633192862,0.032992479,0.37815489,0.917404989,0.033277611,0.217346026,0.295611262,0.139926072,0.186335115,0.159660341,0.008892068,0.121480382,0.913240231,0.593308393
419,0.932073428,0.19148951,0.980335801,0.90323613,0.628950264,0.034359758,0.377453066,0.917406325,0.029575805,0.176465539,0.358683653,0.133796249,0.192337698,0.182695492,0.004758429,0.12720736,0.955148366,0.60418931
420,0.929078628,0.172056654,0.980829181,0.897368637,0.626019381,0.034419805,0.377316406,0.917407411,0.033726962,0.201923093,0.333265967,0.134627285,0.209533055,0.179314799,0.005423949,0.130868785,0.977622181,0.610651821
421,0.916414661,0.149794213,0.983307585,0.891197151,0.626621932,0.034509544,0.377452429,0.917408134,0.025510657,0.147057865,0.380004797,0.135243625,0.227528148,0.192169317,0.003114421,0.157386549,0.974083792,0.654525031
422,0.896768229,0.130241643,0.987133663,0.884733954,0.629878875,0.036513874,0.378265253,0.917408186,0.036419491,0.237242755,0.371473089,0.148856274,0.23750369,0.20008507,0.00747611,0.146611259,0.965616254,0.623990602
423,0.869502817,0.11077119,0.993579486,0.876676606,0.636523889,0.036220283,0.379726793,0.917407692,0.034765481,0.131007452,0.439723542,0.148965772,0.252863509,0.211832739,0.006372702,0.174261093,0.951867203,0.669065899
424,0.841646597,0.09446402,0.997150821,0.869041954,0.647335018,0.037376009,0.382783188,0.917406251,0.040806597,0.244746113,0.396522411,0.160226446,0.243779767,0.210104398,0.002094963,0.153527653,0.943627357,0.61934877
425,0.814212112,0.09021666,0.98496621,0.856915308,0.661710228,0.037052089,0.38774553,0.917403472,0.045483347,0.258247716,0.406460465,0.172069496,0.251172028,0.205533204,0.002894653,0.157193682,0.947304816,0.616462654
426,0.78330085,0.090833977,0.971660071,0.847054175,0.677744004,0.0360253,0.393520982,0.917400096,0.048895074,0.187896216,0.431862629,0.161558688,0.280263074,0.205663881,0.004256684,0.182222608,0.962013166,0.658214252
427,0.753596954,0.093830629,0.955069224,0.836722379,0.695479449,0.036228108,0.400126936,0.917395708,0.051512745,0.213871056,0.445410163,0.169712245,0.271289561,0.207325118,0.003214568,0.162081731,0.898706352,0.636114959
428,0.725600004,0.096349645,0.938286745,0.831883503,0.71579283,0.035898506,0.40580152,0.917389193,0.032368405,0.214234946,0.474749986,0.183386152,0.29158869,0.209115275,0.012179699,0.171022529,0.900828505,0.640644851
429,0.69854015,0.10343287,0.919684907,0.810258892,0.730061446,0.037528541,0.413558877,0.917384338,0.089657305,0.285063876,0.365737289,0.182978106,0.264463079,0.186296687,0.008963082,0.158434468,0.913997406,0.64698113
430,0.671405688,0.102944007,0.899261738,0.80808161,0.74462308,0.034084656,0.422761929,0.917378633,0.062990441,0.146684193,0.473136801,0.182805224,0.314482927,0.19036243,0.007419421,0.171912645,0.904868559,0.666425966
431,0.647800021,0.110797533,0.878169005,0.785678338,0.755649145,0.033404292,0.430280838,0.917372935,0.06210532,0.230590298,0.414944626,0.229045975,0.237640618,0.185452825,0.006630954,0.163034854,0.92660905,0.687749635
432,0.630117292,0.113171954,0.856817584,0.777961431,0.764964421,0.030771124,0.43809214,0.917365959,0.079023543,0.153998607,0.431477063,0.185169745,0.312179749,0.169168221,0.004548759,0.166629429,0.945577292,0.658369692
433,0.622083019,0.115322153,0.838166112,0.76171755,0.770755261,0.027073091,0.445628704,0.917356323,0.129527144,0.186883242,0.347037935,0.212801857,0.270375575,0.139585329,0.003580183,0.181191537,0.935249233,0.621234293
434,0.621192199,0.11275423,0.826716476,0.753761904,0.774563944,0.021634412,0.451027718,0.917342542,0.054381028,0.123131062,0.303574653,0.208757135,0.285404686,0.095303116,0.008711687,0.185310683,0.906128144,0.616710814
435,0.620335077,0.111933609,0.815900246,0.738739833,0.775288517,0.019965438,0.454705514,0.917325826,0.044753485,0.120194655,0.237452977,0.217475169,0.263288062,0.075988576,0.005925959,0.180286212,0.914536653,0.570605124
436,0.617645191,0.11404693,0.197210973,0.727258931,0.775195383,0.022484018,0.458557161,0.9173071,0.012855568,0.099626663,0.274682528,0.216940052,0.269310886,0.093572662,0.006962559,0.182344102,0.947166035,0.591663179
437,0.609429539,0.119381915,0.21346786,0.712459636,0.777363007,0.026836977,0.464065664,0.917288076,0.050220344,0.148442053,0.315293892,0.222994808,0.260143656,0.111203285,0.005669436,0.181176924,0.956866148,0.601974654
438,0.596445045,0.128449619,0.231275228,0.696938869,0.783917333,0.029461548,0.471723483,0.917269574,0.047151878,0.120303157,0.403604097,0.223512765,0.262989548,0.129775316,0.004049687,0.182438367,0.951188232,0.631005817
439,0.582945565,0.1376699,0.250132138,0.676995979,0.791498004,0.031787936,0.480189943,0.917252241,0.036304115,0.151969961,0.414302325,0.246290559,0.229355933,0.138864288,0.005479812,0.178367434,0.9774879,0.653483587
440,0.570118181,0.148178858,0.270531641,0.661620997,0.798610913,0.035260612,0.490336698,0.917236491,0.079516552,0.208558973,0.410582518,0.241940599,0.269411971,0.143968099,0.006739243,0.191757213,0.977735847,0.641965192
441,0.560491762,0.158723122,0.28833868,0.649647109,0.80474966,0.034553346,0.502079172,0.917222434,0.061403617,0.25107592,0.355073601,0.241281009,0.280142404,0.12107831,0.009031205,0.19553378,0.979613556,0.607736387
442,0.555983933,0.162711493,0.301494931,0.635088506,0.810304333,0.036450722,0.514989671,0.917209062,0.115503417,0.343400246,0.269642609,0.283141969,0.239797052,0.088488135,0.010767824,0.196102133,0.981148059,0.641650303
443,0.549615835,0.174959421,0.317221952,0.621447641,0.815567416,0.033229291,0.527817204,0.917196993,0.055677663,0.260162822,0.273152816,0.218755516,0.289565411,0.099715203,0.01275218,0.190620348,0.976515307,0.623039408
444,0.549235703,0.180754575,0.325632092,0.608307217,0.819042998,0.037149451,0.541124307,0.917184442,0.095136676,0.377369146,0.134694219,0.241961523,0.272899757,0.054674889,0.011469085,0.19307298,0.969750914,0.581830718
445,0.553217784,0.182433274,0.332165021,0.596206243,0.821599016,0.038784772,0.555677203,0.917170788,0.09611786,0.397529701,0.073970387,0.282106716,0.29068396,0.055910159,0.012713294,0.214796503,0.97156174,0.649768537
446,0.552157752,0.193531404,0.343869072,0.585090003,0.826978113,0.036894668,0.570518094,0.917156871,0.102388585,0.397484159,0.088693121,0.212528747,0.289772757,0.070794681,0.01230758,0.188363064,0.974135901,0.628348961
447,0.553746985,0.198963975,0.352917549,0.580632956,0.83263531,0.03953039,0.586185384,0.917141877,0.162462004,0.420899251,0.033120467,0.233911395,0.252292863,0.064090549,0.010796766,0.182326597,0.976293047,0.600357068
448,0.558964554,0.205551956,0.36322232,0.570922342,0.838061196,0.035419981,0.600960765,0.917125355,0.099159901,0.377899182,0.055664217,0.20834169,0.280600513,0.081390451,0.009497452,0.183353326,0.97911279,0.677706295
449,0.557631607,0.21446818,0.372438106,0.568731839,0.848233517,0.034132987,0.614514508,0.917108302,0.099287852,0.377359077,0.006806846,0.196676866,0.233334018,0.056932896,0.009925566,0.161254082,0.98540772,0.619682244
450,0.554781061,0.224925782,0.379422012,0.562535638,0.860438914,0.033443631,0.627994298,0.917091165,0.100858162,0.359394153,0.040488344,0.18484561,0.258596184,0.044556082,0.014336612,0.166290673,0.987016753,0.634031955
451,0.549895582,0.23690263,0.387229315,0.56105639,0.872849824,0.03172944,0.640820835,0.917073867,0.09778796,0.339692211,0.105971203,0.175265559,0.240260826,0.034115206,0.04062706,0.155822394,0.96516628,0.641181335
452,0.544019942,0.251263018,0.40913624,0.563551593,0.881286362,0.033625692,0.653293802,0.917054952,0.119414083,0.323964214,0.324229459,0.166397698,0.219942117,0.033145493,0.14569468,0.133008624,0.948835443,0.702429074
453,0.534599499,0.274764674,0.406430703,0.566972609,0.888515128,0.030365883,0.665329669,0.917036372,0.149853487,0.3370371,0.20800729,0.171096051,0.208635281,0.018472027,0.051368388,0.14239925,0.92283207,0.598932486
454,0.518315155,0.29211642,0.437164561,0.573430052,0.900289871,0.038719075,0.677584512,0.917015601,0.34252321,0.301310915,0.51648181,0.167818253,0.212899273,0.03891031,0.219905627,0.150155788,0.902362877,0.68947432
455,0.513404577,0.311503761,0.430554387,0.57963551,0.907264714,0.027514252,0.688366944,0.916997765,0.108214543,0.277994537,0.220025404,0.150492556,0.211214052,0.035918752,0.048451984,0.135639978,0.913716459,0.627896522
456,0.505148559,0.327147018,0.419657954,0.585104111,0.912854529,0.028730493,0.696602783,0.916982926,0.093963845,0.27220295,0.304922762,0.139355251,0.192418829,0.045861606,0.076693936,0.12441528,0.937354176,0.671655917
457,0.500294169,0.336055433,0.41981573,0.591661269,0.910211737,0.031117269,0.704104051,0.916969694,0.160994413,0.27743231,0.15905165,0.125536467,0.17916588,0.048525746,0.084264556,0.11426338,0.95145269,0.713954269
458,0.497062962,0.337240159,0.435008283,0.597629613,0.896575603,0.036792292,0.711213027,0.916955654,0.124657234,0.277458609,0.176147977,0.11359912,0.165077421,0.057071127,0.161924998,0.122625907,0.957909116,0.752275239
459,0.49117881,0.336652074,0.425929566,0.6025251,0.889562407,0.032273419,0.717004211,0.916944497,0.177348787,0.234576775,0.375662233,0.106382923,0.181673568,0.065071237,0.101815655,0.181673568,0.96744021,0.728111679
460,0.471876939,0.336296151,0.404613316,0.607304181,0.89187805,0.032750746,0.721454561,0.916937321,0.077254926,0.268388976,0.499485381,0.101391422,0.165107504,0.060879755,0.155874904,0.120368403,0.963581144,0.728497719
461,0.450489909,0.332228713,0.392408654,0.611460431,0.892201024,0.03282363,0.725839925,0.916932346,0.110812343,0.243184445,0.350683217,0.087492775,0.163336877,0.065693934,0.137247753,0.112719236,0.97191926,0.741710432
462,0.427122733,0.329178048,0.623290098,0.616105646,0.903592209,0.032611865,0.729963181,0.91692787,0.086257269,0.263091482,0.36427419,0.055412973,0.140027091,0.097274236,0.165552627,0.114592394,0.974910375,0.753715197
463,0.418928576,0.31734869,0.629574858,0.619099316,0.893327594,0.03351542,0.733927862,0.91692332,0.183708434,0.273614039,0.34176542,0.062498293,0.154207318,0.096989211,0.120179529,0.102895068,0.977039155,0.733625232
464,0.401676804,0.306482912,0.629811523,0.619357155,0.876820343,0.027506604,0.738104362,0.916920397,0.056840826,0.21212619,0.165593496,0.066012543,0.137116073,0.054361656,0.127094825,0.099079087,0.978287767,0.69448777
465,0.391973314,0.292463897,0.636083135,0.618435113,0.870149094,0.03080818,0.741937428,0.916917265,0.057841008,0.211816205,0.249647107,0.048276349,0.114781253,0.094203041,0.12557806,0.090134743,0.872930633,0.70236331
466,0.380760474,0.280037809,0.638653576,0.617360406,0.855842134,0.027443774,0.745635202,0.916915391,1.777971581,0.207654175,0.164581047,0.056505259,0.111606115,0.074325733,0.121870688,0.087553801,0.86737126,0.676740374
467,0.523201393,0.243981296,0.475507514,0.616215098,0.823568021,0.172921134,0.753318238,0.91688461,0.498779205,0.582136637,2.482394847,0.045617,0.070197391,0.615518239,0.719689689,0.500702973,0.856938521,1.644299996
468,0.522700882,0.242006592,0.46552487,0.615195136,0.814468455,0.023980197,0.759972828,0.91685529,0.027145794,0.137713872,0.264607052,0.075236943,0.114911038,0.106891006,0.073955467,0.083175767,0.853122008,0.649652813
469,0.522691749,0.240572003,0.457757669,0.614867293,0.803187804,0.022622375,0.761718855,0.916827362,0.024321608,0.1108436,0.246856422,0.039459862,0.103577765,0.097505527,0.081805127,0.070722105,0.863672773,0.647624604
470,0.525651763,0.241441251,0.451308558,0.615032517,0.787742605,0.025803258,0.764750148,0.916800898,0.02007357,0.187989555,0.288754736,0.082240712,0.110303571,0.104915652,0.08480139,0.080707208,0.958024696,0.647258557
471,0.531674803,0.241182218,0.449333066,0.615685828,0.77243734,0.024879095,0.768035764,0.916775471,0.016782683,0.117204783,0.150312828,0.065777762,0.091329092,0.084427838,0.10262142,0.072731442,0.954577989,0.672980817
472,0.537042869,0.242385626,0.444570191,0.616694971,0.757363433,0.026427026,0.769759532,0.9167518,0.012666794,0.077587848,0.111745562,0.067398692,0.1035642,0.104506294,0.107388762,0.078864814,0.96134569,0.700110831
473,0.543722653,0.253092799,0.441266747,0.618144207,0.741424443,0.029238224,0.77297222,0.916730637,0.015322416,0.143425858,0.125990403,0.062610557,0.096339542,0.12012775,0.114637392,0.088036928,0.964111513,0.682597649
474,0.548580368,0.266526695,0.439922361,0.619137974,0.729223124,0.02896974,0.778163458,0.916711896,0.024305344,0.136369225,0.065455667,0.052630146,0.091759094,0.10824636,0.118905384,0.085181904,0.962998022,0.670549291
475,0.553207244,0.279957595,0.440510735,0.621178712,0.721452933,0.029829127,0.783456974,0.916694792,0.024362688,0.124278405,0.06266421,0.099414001,0.109666105,0.099149492,0.12071801,0.086394043,0.969434765,0.713898533
476,0.562331696,0.293105671,0.446253139,0.624247144,0.722499382,0.031969541,0.789800767,0.916676906,0.023070421,0.164492148,0.17720395,0.047812897,0.091100067,0.111647996,0.125169158,0.088806433,0.965652113,0.670549681
477,0.567687714,0.310790049,0.44943825,0.628514223,0.725309143,0.030717664,0.796460275,0.916658881,0.024978739,0.135943556,0.100714089,0.045842499,0.091392491,0.109334627,0.118828751,0.079888967,0.958862574,0.680141113
478,0.576262758,0.3214283,0.454316171,0.633554594,0.72863251,0.029355141,0.801787763,0.916640346,0.035356783,0.092868275,0.109873948,0.038170694,0.085090475,0.109769734,0.119272736,0.085890926,0.917167476,0.671488228
479,0.584760056,0.331372216,0.457856279,0.63816206,0.731846036,0.029022982,0.805763286,0.916621703,0.043228461,0.058709048,0.090199055,0.043387503,0.099845602,0.115376856,0.115177119,0.082599894,0.867298695,0.692022409
480,0.595360653,0.348649559,0.460600931,0.643190068,0.734292812,0.0299021,0.808848654,0.916602759,0.039398739,0.032905957,0.107663813,0.049835727,0.113299449,0.12259795,0.108819432,0.086179208,0.847395722,0.726708411
481,0.610517586,0.356934514,0.466461667,0.648979976,0.741132702,0.029121327,0.811348761,0.916582805,0.044996212,0.080594741,0.146426604,0.055360657,0.120524529,0.124102261,0.107964786,0.088147894,0.903038513,0.719713474
482,0.622942848,0.364026928,0.470830101,0.652762955,0.747696847,0.027254778,0.81262229,0.916562597,0.046136942,0.101614497,0.029086269,0.039453987,0.097449127,0.115357947,0.103839927,0.07916175,0.92650475,0.668222191
483,0.639801745,0.371965349,0.47725949,0.657092632,0.756775116,0.028300642,0.813130043,0.916541273,0.054245097,0.12371323,0.115866809,0.043358509,0.128921768,0.124628147,0.104244006,0.08944848,0.929474489,0.706438888
484,0.658024888,0.380498924,0.485029978,0.661199,0.766306663,0.028609433,0.813874016,0.916518868,0.058264455,0.118224079,0.108475699,0.066947294,0.119472533,0.122123198,0.102482985,0.090598399,0.952244088,0.739395957
485,0.676041985,0.389814021,0.491235849,0.665652734,0.776393294,0.027555431,0.814349846,0.9164951,0.059339643,0.151340304,0.134627588,0.049730237,0.124498991,0.115205159,0.096243874,0.089889056,0.96569655,0.696552999
486,0.697234664,0.39569823,0.500268549,0.668711063,0.789259929,0.027274189,0.814675272,0.916469657,0.058887385,0.127279352,0.116160798,0.054191779,0.13139589,0.114234297,0.099532895,0.09211132,0.973515277,0.719981615
487,0.713193408,0.404251551,0.506135859,0.67171011,0.801479229,0.027452672,0.814246384,0.916442268,0.215788742,0.202790454,0.185222868,0.073187095,0.142271159,0.101735749,0.098023737,0.142271159,0.97617924,0.698462465
488,0.734961904,0.408906495,0.512680292,0.676602872,0.816772159,0.0237454,0.813005544,0.916411933,0.088013121,0.187886842,0.078248512,0.06912299,0.144553079,0.084652484,0.086362106,0.144553079,0.961397202,0.658321415
489,0.764268703,0.41134316,0.521897064,0.681013908,0.835377889,0.02714668,0.810920877,0.916377384,0.0760393,0.265439168,0.126358709,0.083937905,0.159393779,0.096985616,0.089228393,0.159393779,0.9584863,0.69119789
490,0.786128527,0.412145407,0.528132519,0.684697059,0.852666713,0.025016495,0.806845943,0.916344312,0.059996036,0.238356475,0.02883458,0.094671747,0.122111262,0.074526576,0.079567716,0.081293629,0.966586386,0.673751221
491,0.807363902,0.413618565,0.533523213,0.688303309,0.87267601,0.025420424,0.801333474,0.916312847,0.123935408,0.244398264,0.05311308,0.09633739,0.129244233,0.068782993,0.074058417,0.084593109,0.967731736,0.705050902
